w,,,,,,,,,,,,
,Missing,not found,,ST_BallerThe3rd,<@1368939158797684810>,,0,TRUE,,,,
,Missing,not found,,Baconboy665430,<@1331236394835640414>,,1,TRUE,,,,
,Missing,not found,,amonglanaenae27,<@863648124988162068>,,1,TRUE,,,,
,Missing,not found,,EREVAN079,<@1034192945177432147>,,0,TRUE,,,,
,Missing,not found,,abcd52019,<@822840103213727765>,,0,TRUE,,,,
,Missing,not found,,Doremon0381,<@1342689506800828501>,,1,TRUE,,,,
,Missing,not found,,mifen_114514,<@1231431710634410025>,,0,TRUE,,,,
,Missing,not found,,DestructeurNapoleon,<@1221115681378930801>,,0,TRUE,,,,
,Missing,not found,,Mrtriple2double,<@1326539373755367464>,,0,TRUE,,,,
,Missing,not found,,Frost255,<@610822132972126218>,,0,TRUE,,,,
,Missing,not found,,hsjj857,<@1215854827070820473>,,2,TRUE,,,,
,Missing,not found,,kdz260310,<@1417445662643191849>,,0,TRUE,,,,
,Missing,not found,,THEfLaShbarrr,<@930991953435320360>,,0,TRUE,,,,
,Missing,not found,,Tammam977,<@1411001508522098839>,,3,TRUE,,,,
,Missing,not found,,yoohio_123345,<@1170330799170658376>,,1,TRUE,,,,
,Missing,not found,,dreamfdy,<@1311654311536889909>,,1,TRUE,,,,
,Missing,not found,,ausdfiuwgef,<@1268120257294368825>,,3,TRUE,,,,
,Missing,not found,,MZYDDZB,<@1336620840468615198>,,0,TRUE,,,,
,Missing,not found,,hanzjed8filipino,<@1107661515324129353>,,3,TRUE,,,,
,Missing,not found,,Luqman_indo,<@1243513832324993041>,https://www.roblox.com/users/2816614040/profile,0,TRUE,,,,
,Missing,not found,,DHIPLKO,<@1072873925161263136>,,0,TRUE,,,,
,Missing,not found,,tyuddp_zx,<@1214513064003510312>,https://www.roblox.com/users/3317110803/profile,0,TRUE,,,,
,Missing,not found,,ppppppppl86,<@1409869192877969408>,,2,TRUE,,,,
,Missing,not found,,trishaan_007,<@1367795840751767617>,,0,TRUE,,,,
,Missing,not found,,bloxfritsnoob11,<@1347425736465580068>,,0,TRUE,,,,
,Missing,not found,,Shiotsu_Jiryou,<@1044572415667208252>,,0,TRUE,,,,
,Missing,not found,,shadowNoobyt2005,<@909109665378496554>,,1,TRUE,,,,
,Missing,not found,,BOBBYLARSEN24,<@1278392590311489676>,,0,TRUE,,,,
,Missing,not found,,frutettooth098706,<@1204911057282277379>,https://www.roblox.com/users/1942865507/profile,0,TRUE,,,,
,Missing,not found,,lyamarryl63,<@1208330593973178429>,,0,TRUE,,,,
,Missing,not found,,Officer_099,<@1314738409503199273>,,0,TRUE,,,,
,Missing,not found,,ilovekhmerrepublic,<@951342174111404062>,https://www.roblox.com/users/4788789330/profile,0,TRUE,,,,
,Missing,not found,,Duchuy240,<@957899383062548540>,,0,TRUE,,,,
,Missing,not found,,iamursenseinow,<@1097340792823095326>,,0,TRUE,,,,
,Missing,not found,,sorrymrcool000001,<@1056610828213813368>,,0,TRUE,,,,
,Missing,not found,,T_psss,<@732549473959411763>,https://www.roblox.com/users/2623679164/profile,0,TRUE,,,,
,Missing,not found,,NThuyLinh2k4,<@1281895495886831708>,,0,TRUE,,,,
,Missing,not found,,pizza_time2345,<@781493940783939604>,,0,TRUE,,,,
,Missing,not found,,tamplier115,<@649177846710927361>,,0,TRUE,,,,
,Missing,not found,,Watr0529,<@500866522592575490>,https://www.roblox.com/users/8381492194/profile,0,TRUE,,,,
,Missing,not found,,Holy_cow187,<@826846983334527028>,,0,TRUE,,,,
,Missing,not found,,sokwillyb,<@757621062102941737>,,3,TRUE,,,,
,Missing,not found,,JeremiahMPG7349,<@1014740846500909076>,,0,TRUE,,,,
,Missing,not found,,khhvjehd,<@1212432518096355388>,,0,TRUE,,,,
,Missing,not found,,SUPERCAT14739821,<@1106801633641369620>,,1,TRUE,,,,
,Missing,not found,,sn27_044,<@1286283099495469087>,,0,TRUE,,,,
,Missing,not found,,jjack5646,<@1329423158725447814>,,3,TRUE,,,,
,Missing,not found,,Jimicioo,<@691447780799152191>,https://www.roblox.com/users/2431976344/profile,0,TRUE,,,,
,Missing,not found,,foizver,<@462660399074902017>,,0,TRUE,,,,
,Missing,not found,,team0620,<@1069637045628186756>,,3,TRUE,,,,
,Missing,not found,,Deltax_Zully1955,<@812499886012235806>,https://www.roblox.com/users/8333568325/profile,0,TRUE,,,,
,Missing,not found,,ZFGZFG4,<@1370325949408743485>,,1,TRUE,,,,
,Missing,not found,,bsjwjwusw,<@1175385842370486304>,,1,TRUE,,,,
,Missing,not found,,AsheTheCatLover,<@1221093388531662989>,,0,TRUE,,,,
,Missing,not found,,Danicek,<@1330101381641801769>,,0,TRUE,,,,
,Missing,not found,,Deltax_Aisy1955,<@812499886012235806>,,1,TRUE,,,,
,Missing,not found,,Nugg202,<@1241254930686279722>,,1,TRUE,,,,
,Missing,not found,,ERYER596,<@1384104885326446606>,,0,TRUE,,,,
,Missing,not found,,Hp10117,<@1157982145143390258>,,1,TRUE,,,,
,Missing,not found,,ksvdendentuse08,<@784620576412270612>,,1,TRUE,,,,
,Missing,not found,,hadytre2,<@1419957293000294410>,,1,TRUE,,,,
,Missing,not found,,big1432122,<@1412757999721644072>,https://www.roblox.com/users/3068420533/profile,3,TRUE,,,,
,Missing,not found,,So2XXXT,<@1348531375749464128>,https://www.roblox.com/users/4280573000/profile,0,TRUE,,,,
,Missing,not found,,midshipman_a,<@1417878665013887027>,https://www.roblox.com/users/8998408269/profile,0,TRUE,,,,
,Missing,not found,,Gulag04,<@737963296573096026>,https://www.roblox.com/users/1814913342/profile,0,TRUE,,,,
,Missing,not found,,fNickEvan,<@935388474746478695>,https://www.roblox.com/users/1354385617/profile,0,TRUE,,,,
,Missing,not found,,Slapbattelsman,<@1380996826198446253>,https://www.roblox.com/users/3259706995/profile,0,TRUE,,,,
,Missing,not found,,TrisFris2021,<@1068132092136935556>,https://www.roblox.com/users/2965313074/profile,1,TRUE,,,,
,Missing,not found,,what2000981,<@1400092945872588903>,https://www.roblox.com/users/9068752892/profile,0,TRUE,,,,
,Missing,not found,,pukfuo,<@1341094376687931463>,https://www.roblox.com/users/4314130540/profile,1,TRUE,,,,
,Missing,not found,,ineedhelp135,<@957211714116517948>,https://www.roblox.com/users/863786454/profile,0,TRUE,,,,
,Missing,not found,,lolkean8,<@1342316984741658644>,https://www.roblox.com/users/6079488474/profile,4,TRUE,,,,
,Missing,not found,,DFASFAWDSF,<@1267424192744263710>,https://www.roblox.com/users/2957389520/profile,3,TRUE,,,,
,Missing,not found,,swnbnbznb21,<@1135556477248098385>,https://www.roblox.com/users/3344685041/profile,0,TRUE,,,,
,Missing,not found,,Ibwnbnbn,<@1135556477248098385>,,0,TRUE,,,,
,Missing,not found,,QwQ_laozhen,<@1422633742127599796>,https://www.roblox.com/users/4772954616/profile,3,TRUE,,,,
,Missing,not found,,zbcnmb,<@1335212400093302858>,https://www.roblox.com/users/4140855113/profile,3,TRUE,,,,
,Missing,not found,,HunterVuIpes,<@1423127780589043874>,https://www.roblox.com/users/8302962080/profile,1,TRUE,,,,
,Missing,not found,,axzhguo,<@1298985251439378456>,https://www.roblox.com/users/7221640221/profile,1,TRUE,,,,
,Missing,not found,,197804H,<@1385861649709142126>,https://www.roblox.com/users/7158219366/profile,1,TRUE,,,,
,Missing,not found,,xuminhao11,<@1423242463996284952>,https://www.roblox.com/users/7618803131/profile,2,TRUE,,,,
,Missing,not found,,sksnnm6,<@1372867718973358162>,https://www.roblox.com/users/5547453899/profile,0,TRUE,,,,
,Missing,not found,,ryan063066,<@1043155952217641030>,https://www.roblox.com/users/2668525176/profile,1,TRUE,,,,
,Missing,not found,,HeroTroyRoblox,<@878573377294577744>,https://www.roblox.com/users/1453786919/profile,2,TRUE,,,,
,Missing,not found,,lbwnbnbznb21,<@1135556477248098385>,https://www.roblox.com/users/2796355386/profile,2,TRUE,,,,
,Missing,not found,,topraksercio,<@1113004831376932937>,https://www.roblox.com/users/3591136847/profile,0,TRUE,,,,
,Missing,not found,,L0ne68,<@1352777371899527413>,https://www.roblox.com/users/5772917506/profile,4,TRUE,,,,
,Missing,not found,,StuSpectular,<@955004885785530398>,https://www.roblox.com/users/3722114204/profile,1,TRUE,,,,
,Missing,not found,,supmagiatethanos,<@1177131505202495520>,https://www.roblox.com/users/5088088266/profile,3,TRUE,,,,
,Missing,not found,,luke114514,<@1096773127888982036>,https://www.roblox.com/users/3470201992/profile,0,TRUE,,,,
,Missing,not found,,ZKpozhikeOWO,<@1140876861195427933>,https://www.roblox.com/users/4144502839/profile,0,TRUE,,,,
,Missing,not found,,Saya_frosty,<@1380507476520210522>,https://www.roblox.com/users/2866185216/profile,0,TRUE,,,,
,Missing,not found,,Nonguht,<@1342900726996930600>,https://www.roblox.com/users/3205869233/profile,3,TRUE,,,,
,Missing,not found,,dragonbailey28,<@536802153776414732>,https://www.roblox.com/users/821583384/profile,1,TRUE,,,,
,Missing,not found,,123456xcv0,<@1273195199052644362>,https://www.roblox.com/users/5616871211/profile,0,TRUE,,,,
,Missing,not found,,leesm110354,<@908751069989990441>,https://www.roblox.com/users/3052060395/profile,2,TRUE,,,,
,Missing,not found,,eymenpro064a,<@1408819681896431727>,https://www.roblox.com/users/2446638519/profile,0,TRUE,,,,
,Missing,not found,,volt_TheOddOne,<@763202427805368341>,https://www.roblox.com/users/1270995728/profile,0,TRUE,,,,
,Missing,not found,,Josephisthe_legend,<@1019975322478854154>,https://www.roblox.com/users/3735969924/profile,0,TRUE,,,,
,Missing,not found,,Shark_gaming2236,<@1347119170541715507>,https://www.roblox.com/users/4454326978/profile,0,TRUE,,,,
,Missing,not found,,DeGroteKerel,<@1332338734883930122>,https://www.roblox.com/users/7914320212/profile,0,TRUE,,,,
,Missing,not found,,jeff290724,<@1007184674503802971>,https://www.roblox.com/users/3618680950/profile,1,TRUE,,,,
,Missing,not found,,Longghp9,<@1297513918834544673>,https://www.roblox.com/users/8130327767/profile,2,TRUE,,,,
,Missing,not found,,MikesGood45,<@1289158651851837471>,https://www.roblox.com/users/6096551411/profile,1,TRUE,,,,
,Missing,not found,,fischcd,<@1210669670617710614>,https://www.roblox.com/users/1428940181/profile,1,TRUE,,,,
,Missing,not found,,monday_663,<@1207655961263607828>,https://www.roblox.com/users/3935867643/profile,4,TRUE,,,,
,Missing,not found,,Ryokish_iialt,<@1293154459970572288>,https://www.roblox.com/users/7872313789/profile,0,TRUE,,,,
,Missing,not found,,Elvispage17,<@1426978684337913916>,https://www.roblox.com/users/3217027390/profile,4,TRUE,,,,
,Missing,not found,,ilikemydad58,<@1052890473901068298>,https://www.roblox.com/users/7368888822/profile,1,TRUE,,,,
,Missing,not found,,DarkFall_sunkenArrow,<@1310600177119400040>,https://www.roblox.com/users/6036585165/profile,4,TRUE,,,,
,Missing,not found,,triptobeijing,<@877211147399479306>,https://www.roblox.com/users/7252699060/profile,1,TRUE,,,,
,Missing,not found,,Sheikh_SquidwardYT,<@1085932946185277440>,https://www.roblox.com/users/4744583622/profile,0,TRUE,,,,
,Missing,not found,,killeruser_11,<@711187725054771282>,https://www.roblox.com/users/1461670966/profile,1,TRUE,,,,
,Missing,not found,,hazashshhs842,<@1023504353098739722>,https://www.roblox.com/users/2719659203/profile,1,TRUE,,,,
,Missing,not found,,The_oldnewbie,<@1317707804634644532>,https://www.roblox.com/users/5570264621/profile,1,TRUE,,,,
,Missing,not found,,beefbroth18,<@1351477294027509810>,https://www.roblox.com/users/8159942865/profile,0,TRUE,,,,
,Missing,not found,,bludwithnoanxiety,<@1428973786098569267>,,0,TRUE,,,,
,Missing,not found,,esselunga757,<@1202698983416401980>,https://www.roblox.com/users/1661805833/profile,1,TRUE,,,,
,Missing,not found,,nuen999,<@1408046346291642489>,https://www.roblox.com/users/1218212522/profile,2,FALSE,,,,
,Missing,not found,,Bryant_wky,<@1386543622605901885>,https://www.roblox.com/users/2659187410/profile,0,TRUE,,,,
,Missing,not found,,xypherion_1,<@1360963604333072436>,https://www.roblox.com/users/7805121200/profile,3,TRUE,,,,
,Missing,not found,,Vanilla3865,<@1429064958376939564>,https://www.roblox.com/users/3372875772/profile,1,TRUE,,,,
,Missing,not found,,John_omar159,<@1000027815086932089>,https://www.roblox.com/users/1880323178/profile,1,TRUE,,,,
,Missing,not found,,ssjznziem,<@1429088400585265154>,https://www.roblox.com/users/4638624965/profile,0,TRUE,,,,
,Missing,not found,,IDK_60893,<@1413872574135533730>,https://www.roblox.com/users/7310261777/profile,3,TRUE,,,,
,Missing,not found,,rythimical,<@1380056518321504267>,https://www.roblox.com/users/7002219076/profile,2,TRUE,,,,
,Missing,not found,,nolan_ggez,<@1315914990284439583>,https://www.roblox.com/users/8967136191/profile,1,TRUE,,,,
,Missing,not found,,nolanbroken,<@1315914990284439583>,https://www.roblox.com/users/4574406983/profile,0,TRUE,,,,
,Missing,not found,,Rpbora15,<@1346990690650816555>,https://www.roblox.com/users/2882260852/profile,0,TRUE,,,,
,Missing,not found,,parrota1234,<@628954082186493974>,https://www.roblox.com/users/1851407156/profile,0,TRUE,,,,
,Missing,not found,,MitterAlpennau,<@1342139063058169978>,https://www.roblox.com/users/7853908815/profile,0,TRUE,,,,
,Missing,not found,,DJ708henry,<@1377538687490986064>,https://www.roblox.com/users/3666177014/profile,1,TRUE,,,,
,Missing,not found,,Urbiggestfan_7,<@1044166442645458997>,https://www.roblox.com/users/8885044339/profile,1,TRUE,,,,
,Missing,not found,,narotalosm,<@1111889798970478662>,https://www.roblox.com/users/3929586900/profile,1,TRUE,,,,
,Missing,not found,,ERH_32,<@772352129180237845>,https://www.roblox.com/users/3512828079/profile,1,TRUE,,,,
,Missing,not found,,Almaz5zz,<@1231547813763219509>,https://www.roblox.com/users/4229722370/profile,1,TRUE,,,,
,Missing,not found,,Bag91038,<@1432341206259732562>,https://www.roblox.com/users/9453203281/profile,4,TRUE,,,,
,Missing,not found,,Boatsfan12345_taken,<@1416301485536313364>,https://www.roblox.com/users/9473667650/profile,2,TRUE,,,,
,Missing,not found,,spaicelforces1,<@1421184942200717426>,https://www.roblox.com/users/9580319027/profile,0,TRUE,,,,
,Missing,not found,,hwnehzm5,<@1178095206172737618>,https://www.roblox.com/users/8205619627/profile,0,TRUE,,,,
,Missing,not found,,Lone_Militia,<@1121652624903643286>,https://www.roblox.com/users/4577208481/profile,1,TRUE,,,,
,Missing,not found,,akosievdo105,"<@1228295825860460547>
",https://www.roblox.com/users/4398623289/profile,12,TRUE,,,,
,Missing,not found,,isjsiehxm,<@1035088769218510878>,https://www.roblox.com/users/1786435982/profile,1,TRUE,,,,
,Missing,not found,,akosievdo1,<@1407755756664520857>,https://www.roblox.com/users/3539709806/profile,3,TRUE,,,,
,Missing,not found,,Lawrence_gwa1,<@1277202429141848125>,https://www.roblox.com/users/2027795748/profile,3,TRUE,,,,
,A1. Soldat,not found,Full Ranker,hesmoyan1234567,<@1335844332363579492>,https://www.roblox.com/users/4405042770/profile,3,TRUE,,,,
,Missing,not found,,Sherexpress,<@1312717236166852670>,https://www.roblox.com/users/4287353547/profile,2,TRUE,,,,
,Missing,not found,,yht3332,<@1432216021632028682>,https://www.roblox.com/users/7103796602/profile,1,TRUE,,,,
,Missing,not found,,Napoleon_bonapartes3,<@843379606043492372>,https://www.roblox.com/users/6188859776/profile,0,TRUE,,,,
,Missing,not found,,xSrxTe,<@1114445982529232936>,https://www.roblox.com/users/2595601492/profile,1,TRUE,,,,
,Missing,not found,,nitaerugg,<@1134860156442779709>,https://www.roblox.com/users/3948083355/profile,1,TRUE,,,,
,Missing,not found,,Duanyulow123,<@629364731752349697>,https://www.roblox.com/users/541302842/profile,2,TRUE,,,,
,Missing,not found,,Miminers_Malaysia,<@1201044772635291781>,https://www.roblox.com/users/2808169017/profile,3,TRUE,,,,
,Missing,not found,,kylewilly,<@1427624227581726772>,https://www.roblox.com/users/5494533/profile,1,TRUE,,,,
,Missing,not found,,abchihba_228,<@1348416912488530064>,https://www.roblox.com/users/2596494311/profile,1,TRUE,,,,
,Missing,not found,,mirul_aqmar23,<@1103537257727672362>,https://www.roblox.com/users/3054432631/profile,0,TRUE,,,,
,Missing,not found,,AAAcyyyanhuapifa,<@1345256564608733314>,https://www.roblox.com/users/5530538134/profile,2,TRUE,,,,
,Missing,not found,,tientaolao6, <@1137345183663525961>,https://www.roblox.com/users/7533069160/profile,0,TRUE,,,,
,Missing,not found,,Lord_Ponpondraws, <@1387362648672436314>,https://www.roblox.com/users/3221058857/profile,1,TRUE,,,,
,Missing,not found,,RaizuCemalligator, <@1265579943144849430>,https://www.roblox.com/users/4905959125/profile,1,TRUE,,,,
,Missing,not found,,ql6ab7svjdrj7s,<@1434246896540450991>,https://www.roblox.com/users/1887874462/profile,0,TRUE,,,,
,Missing,not found,,Obamath2rd1,<@1105819030239064175>,https://www.roblox.com/users/7720620381/profile,1,TRUE,,,,
,Missing,not found,,CHUBBYCHICKENSSS,<@940514999229640764>,https://www.roblox.com/users/1893868579/profile,3,TRUE,,,,
,Missing,not found,,markavaxr9,<@1379169880716087368>,https://www.roblox.com/users/2574556363/profile,1,TRUE,,,,
,Missing,not found,,ThanhProTop_1,<@1192723081249177643>,https://www.roblox.com/users/3841872789/profile,6,TRUE,,,,
,Missing,not found,,JJJBantola,<@1349313305415778376>,https://www.roblox.com/users/2462185642/profile,1,TRUE,,,,
,Missing,not found,,Bludes84,<@1221464293199839353>,https://www.roblox.com/users/7326777114/profile,1,TRUE,,,,
,Missing,not found,,zigglerstuff,<@765831234836234260>,https://www.roblox.com/users/6156437172/profile,3,TRUE,,,,
,Missing,not found,,rizkivirtual6,<@809435334223593512>,https://www.roblox.com/users/1347776914/profile,2,TRUE,,,,
,Missing,not found,,KaitoAware,<@1369955157093257276>,https://www.roblox.com/users/5414302817/profile,1,TRUE,,,,
,Missing,not found,,ghypvbr,<@1392163741289938995>,https://www.roblox.com/users/5097223508/profile,1,TRUE,,,,
,Missing,not found,,icebear20205,<@1035543051805925496>,https://www.roblox.com/users/7449987041/profile,0,TRUE,,,,
,Missing,not found,,lucasngoxuan,<@1438168480783405147>,https://www.roblox.com/users/1425819653/profile,1,TRUE,,,,
,Missing,not found,,danhbedebudu,<@1347885307428737085>,https://www.roblox.com/users/4146654356/profile,3,TRUE,,,,
,Missing,not found,,Racolini1978,<@1254661520969961589>,https://www.roblox.com/users/2839859642/profile,1,TRUE,,,,
,Missing,not found,,madmansocrazy12345,<@711139804280258572>,https://www.roblox.com/users/1449116142/profile,2,TRUE,,,,
,Missing,not found,,fictional_shade5,<@1175617702019215403>,https://www.roblox.com/users/7200096849/profile,1,TRUE,,,,
,Missing,not found,,EroXUz,<@808054339180298310>,https://www.roblox.com/users/1520153868/profile,0,TRUE,,,,
,Missing,not found,,ESNatividad,<@1358448007883919493>,https://www.roblox.com/users/1671862400/profile,1,TRUE,,,,
,Missing,not found,,swame04,<@1439466252320903228>,https://www.roblox.com/users/9872302696/profile,0,TRUE,,,,
,Missing,not found,,Mysterysped,<@624824900804149258>,https://www.roblox.com/users/2917681885/profile,1,TRUE,,,,
,Missing,not found,,veirzaza,<@805068493627981855>,https://www.roblox.com/users/780174708/profile,1,TRUE,,,,
,Missing,not found,,WDGASTER,<@1421065641783332915>,https://www.roblox.com/users/96133564/profile,0,TRUE,,,,
,Missing,not found,,MarshieBirby,<@903588864394928138>,https://www.roblox.com/users/37290/profile,0,TRUE,,,,
,Missing,not found,,NCayden27,<@965105449311547394>,https://www.roblox.com/users/2218150184/profile,5,TRUE,,,,
,Missing,not found,,Razifhesmesssssm,<@1094980032105033768>,https://www.roblox.com/users/4181827236/profile,3,TRUE,,,,
,Missing,not found,,gamingmanlol123,<@805351866518732811>,https://www.roblox.com/users/389452020/profile,1,TRUE,,,,
,Missing,not found,,playshubhplay123,<@913386516355612672>,https://www.roblox.com/users/3055126755/profile,1,TRUE,,,,
,Missing,not found,,totalynotreece,<@1096039271040815145>,https://www.roblox.com/users/4368079077/profile,2,TRUE,,,,
,Missing,not found,,Carl1238432,<@1042289549965017208>,https://www.roblox.com/users/3831862664/profile,1,TRUE,,,,
,Missing,not found,,Mc_ronSlide,<@1269528843144925194>,https://www.roblox.com/users/3050553935/profile,0,TRUE,,,,
,Missing,not found,,ROEFLeader,<@1161528900728410112>,https://www.roblox.com/users/4741566175/profile,1,TRUE,,,,
,Missing,not found,,elgemoiii,<@1221076412799258735>,https://www.roblox.com/users/5066979363/profile,3,TRUE,,,,
,Missing,not found,,NOBO20102000,<@1092316446824075274>,https://www.roblox.com/users/5848544047/profile,0,TRUE,,,,
,Missing,not found,,DeHavilland_Vampire,<@767400320607059969>,https://www.roblox.com/users/2654777171/profile,0,TRUE,,,,
,Missing,not found,,mrflopflopmrflop,<@1387323984177266709>,https://www.roblox.com/users/2759042364/profile,1,TRUE,,,,
,Missing,not found,,Nothingtodo805,<@1374773726796841136>,https://www.roblox.com/users/8417377671/profile,0,TRUE,,,,
,Missing,not found,,helloch1727,<@1391072493745475746>,https://www.roblox.com/users/3357877021/profile,1,TRUE,,,,
,Missing,not found,,restinhasclaw2,<@1373848097246941204>,https://www.roblox.com/users/3423964734/profile,0,TRUE,,,,
,Missing,not found,,gerraldnekr,<@1390646133134725212>,https://www.roblox.com/users/2366432139/profile,0,TRUE,,,,
,Missing,not found,,vaaaas_11,<@1029282035354837002>,https://www.roblox.com/users/3231057548/profile,2,TRUE,,,,
,Missing,not found,,Witannn18,<@1386559314797269062>,https://www.roblox.com/users/8767400522/profile,1,TRUE,,,,
,Missing,not found,,readytf24,<@1390381017105170532>,https://www.roblox.com/users/1631249204/profile,3,TRUE,,,,
,Missing,not found,,nooblol092134,<@1013738567949881344>,https://www.roblox.com/users/3444022682/profile,3,TRUE,,,,
,Missing,not found,,hydrteighydrteig,<@1319857389767495750>,https://www.roblox.com/users/5049583653/profile,0,TRUE,,,,
,Missing,not found,,Lord_Explainable,<@1279987355696103530>,https://www.roblox.com/users/475814891/profile,1,TRUE,,,,
,Missing,not found,,TebyxXD,<@1007182468576718858>,https://www.roblox.com/users/4486403805/profile,2,TRUE,,,,
,Missing,not found,,japan05sb,<@1434433494276116543>,https://www.roblox.com/users/1650723770/profile,1,TRUE,,,,
,Missing,not found,,keenan_SELLFLAG,<@659350203123367948>,https://www.roblox.com/users/3239017/profile,1,TRUE,,,,
,Missing,not found,,pierregg4573,<@1273450730451374122>,https://www.roblox.com/users/2370393225/profile,1,TRUE,,,,
,Missing,not found,,RezhaiCraft,<@574925249217298433>,https://www.roblox.com/users/677878108/profile,1,TRUE,,,,
,Missing,not found,,iLikEJJBA_545,<@878134430483501136>,https://www.roblox.com/users/1453947612/profile,1,TRUE,,,,
,Missing,not found,,aditya210416,<@1019524990879678534>,https://www.roblox.com/users/2780172541/profile,0,TRUE,,,,
,Missing,not found,,conga9953,<@987499192048025622>,https://www.roblox.com/users/1141552632/profile,2,TRUE,,,,
,Missing,not found,,Kai_Red55,<@1204304246032564254>,https://www.roblox.com/users/4667645500/profile,1,TRUE,,,,
,Missing,not found,,ifjknbjf,<@1126771410019299340>,https://www.roblox.com/users/1052954586/profile,2,TRUE,,,,
,Missing,not found,,ExecutiveLemonade,<@1137384853323649046>,https://www.roblox.com/users/3458875342/profile,2,TRUE,,,,
,Missing,not found,,556qqwwee,<@1337775495072190489>,https://www.roblox.com/users/7094124688/profile,0,TRUE,,,,
,Missing,not found,,UntzerOffizier,<@1317986158805913752>,https://www.roblox.com/users/2242579921/profile,1,TRUE,,,,
,Missing,not found,,laklay1,<@1228347380013990039>,https://www.roblox.com/users/3099042292/profile,7,TRUE,,,,
,Missing,not found,,soccerjames132,<@784354919762886667>,https://www.roblox.com/users/1919015218/profile,1,TRUE,,,,
,Missing,not found,,mining_god322,<@751577233407082576>,https://www.roblox.com/users/768547626/profile,1,TRUE,,,,
,Missing,not found,,TheGoodJi,<@770113393431674880>,https://www.roblox.com/users/1790373712/profile,2,TRUE,,,,
,Missing,not found,,UndercoverCoverunder,<@1447442430268936223>,https://www.roblox.com/users/4741085516/profile,2,TRUE,,,,
,Missing,not found,,able02,<@898523949812555807>,https://www.roblox.com/users/423535680/profile,2,TRUE,,,,
,Missing,not found,,lspoken,<@468656251996340224>,https://www.roblox.com/users/404700485/profile,4,TRUE,,,,
,Missing,not found,,Notaflusson2,<@449756369680072716>,https://www.roblox.com/users/139726976/profile,0,TRUE,,,,
,Missing,not found,,Indiana_Bones124,<@830984190291214376>,https://www.roblox.com/users/3482135004/profile,0,TRUE,,,,
,Missing,not found,,TDCCHI,<@1167782460508094485>,https://www.roblox.com/users/8917142340/profile,0,TRUE,,,,
,Missing,not found,,Maxi_1234,<@1113743086821068820>,https://www.roblox.com/users/150723369/profile,1,TRUE,,,,
,Missing,not found,,anasdwasd,<@833902837087207524>,https://www.roblox.com/users/1738400928/profile,3,TRUE,,,,
,Missing,not found,,battulga62,<@1118169107997667449>,https://www.roblox.com/users/2476606381/profile,1,TRUE,,,,
,Missing,not found,,Ledhendrix,<@1417457667009675365>,https://www.roblox.com/users/414966878/profile,3,TRUE,,,,
,Missing,not found,,lalmuansanga321,<@856882520675319868>,https://www.roblox.com/users/2432649643/profile,1,TRUE,,,,
,Missing,not found,,ZuperReBirth,<@912535101705953322>,https://www.roblox.com/users/1596457055/profile,0,TRUE,,,,
,Missing,not found,,akunbaru3E,<@1317499146055454780>,https://www.roblox.com/users/1826507780/profile,4,TRUE,,,,
,Missing,not found,,ShinyArceusGaming,<@651403392605880330>,https://www.roblox.com/users/848479202/profile,1,TRUE,,,,
,Missing,not found,,trungkami,<@866867033156222976>,https://www.roblox.com/users/3890301913/profile,1,TRUE,,,,
,Missing,not found,,Althansfr,<@1195759312497283112>,https://www.roblox.com/users/7716799850/profile,1,TRUE,,,,
,Missing,not found,,xantheniel,<@871741878972874762>,https://www.roblox.com/users/1345252310/profile,3,TRUE,,,,
,Missing,not found,,Iro_dador25,<@1448205122521006173>,https://www.roblox.com/users/10157791201/profile,0,TRUE,,,,
,Missing,not found,,M200Cheyanne,<@1445485614874231032>,https://www.roblox.com/users/1182561170/profile,1,TRUE,,,,
,Missing,not found,,Lithulet,<@1432648646930989117>,https://www.roblox.com/users/2353998013/profile,0,TRUE,,,,
,Missing,not found,,bradlycasier,<@1086227043949223936>,https://www.roblox.com/users/2006204788/profile,0,TRUE,,,,
,Missing,not found,,ashthebeast,<@1050697365897617418>,https://www.roblox.com/users/15595144/profile,0,TRUE,,,,
,Missing,not found,,beemiachaBFF,<@1361218638899576833>,https://www.roblox.com/users/5708165569/profile,0,TRUE,,,,
,Missing,not found,,FIEXtapexdaltalt,<@882424674296930334>,https://www.roblox.com/users/2827412391/profile,0,TRUE,,,,
,Missing,not found,,FireGod_0925,<@1152560855444103208>,https://www.roblox.com/users/3977763397/profile,9,TRUE,,,,
,Missing,not found,,KaMiN1sON,<@1177268922886672506>,https://www.roblox.com/users/3701354510/profile,0,TRUE,,,,
,Missing,not found,,BaileyJames12341,<@1099726098041929869>,https://www.roblox.com/users/841711263/profile,0,TRUE,,,,
,Missing,not found,,sorcerer881,<@1391779539327123516>,https://www.roblox.com/users/5859109089/profile,0,TRUE,,,,
,Missing,not found,,Ragester_2,<@987658989661749248>,https://www.roblox.com/users/5288723652/profile,0,TRUE,,,,
,Missing,not found,,fg25gg52,<@937288063384715316>,https://www.roblox.com/users/2691305123/profile,0,TRUE,,,,
,Missing,not found,,gyozachie,<@1406055205883084901>,https://www.roblox.com/users/5139230217/profile,0,TRUE,,,,
,Missing,not found,,UZN5R,<@1063813007647445044>,https://www.roblox.com/users/3748190342/profile,0,TRUE,,,,
,Missing,not found,,egg_Edward0,<@1389594201863356476>,https://www.roblox.com/users/8222632983/profile,0,TRUE,,,,
